,y_pred,y_test,price
2009-08-31 15:59:59,-1.0,1.0,762.8
2009-08-31 16:04:59,-1.0,-1.0,763.3
2009-08-31 16:10:00,-1.0,-1.0,762.6
2009-08-31 16:14:59,1.0,-1.0,760.7
2009-08-31 16:19:59,-1.0,-1.0,760.6
2009-08-31 16:24:59,0.0,-1.0,759.8
2009-08-31 16:30:00,0.0,-1.0,759.4
2009-08-31 16:34:59,0.0,-1.0,758.2
2009-08-31 16:39:59,0.0,1.0,756.0
2009-08-31 16:44:59,0.0,1.0,756.4
2009-08-31 16:49:59,0.0,1.0,757.1
2009-08-31 16:55:00,0.0,1.0,757.4
2009-08-31 16:59:59,0.0,1.0,757.8
2009-08-31 17:04:59,0.0,1.0,758.1
2009-08-31 17:09:59,0.0,1.0,758.4
2009-08-31 17:15:00,1.0,-1.0,758.9
2009-08-31 17:19:59,1.0,-1.0,758.0
2009-08-31 17:24:59,-1.0,1.0,757.6
2009-08-31 17:29:59,-1.0,1.0,757.8
2009-08-31 17:34:59,-1.0,1.0,758.0
2009-08-31 17:40:00,-1.0,-1.0,759.0
2009-08-31 17:44:59,-1.0,1.0,758.5
2009-08-31 17:49:59,-1.0,0.0,759.1
2009-08-31 17:54:59,-1.0,-1.0,759.1
2009-08-31 18:00:00,-1.0,-1.0,758.2
2009-08-31 18:04:59,1.0,1.0,757.5
2009-08-31 18:09:59,1.0,1.0,757.6
2009-08-31 18:14:59,-1.0,-1.0,758.4
2009-08-31 18:19:59,-1.0,-1.0,758.2
2009-08-31 18:25:00,-1.0,1.0,758.1
2009-08-31 18:29:59,-1.0,0.0,758.5
2009-08-31 18:34:59,-1.0,1.0,758.5
2009-08-31 18:39:59,-1.0,-1.0,758.8
2009-08-31 18:45:00,1.0,1.0,758.7
2009-08-31 18:49:59,1.0,0.0,760.1
2009-08-31 18:54:59,1.0,1.0,760.1
2009-08-31 18:59:59,1.0,-1.0,760.7
2009-08-31 19:04:59,1.0,1.0,760.6
2009-08-31 19:10:00,1.0,1.0,760.8
2009-08-31 19:14:59,-1.0,1.0,760.9
2009-08-31 19:19:59,-1.0,1.0,761.7
2009-08-31 19:24:59,-1.0,-1.0,762.0
2009-08-31 19:30:00,-1.0,-1.0,761.6
2009-08-31 19:34:59,-1.0,1.0,761.0
2009-08-31 19:39:59,-1.0,1.0,761.2
2009-08-31 19:44:59,-1.0,-1.0,761.3
2009-08-31 19:49:59,-1.0,1.0,761.0
2009-08-31 19:55:00,-1.0,1.0,761.1
2009-08-31 19:59:59,-1.0,-1.0,761.2
2009-08-31 20:04:59,-1.0,1.0,761.1
2009-08-31 20:09:59,-1.0,-1.0,761.8
2009-08-31 20:15:00,-1.0,-1.0,761.6
2009-08-31 20:19:59,-1.0,1.0,760.8
2009-08-31 20:24:59,-1.0,-1.0,761.4
2009-08-31 20:29:59,-1.0,-1.0,761.3
2009-08-31 20:34:59,-1.0,-1.0,761.2
2009-08-31 20:40:00,1.0,-1.0,760.9
2009-08-31 20:44:59,1.0,1.0,760.7
2009-08-31 20:49:59,1.0,1.0,760.9
2009-08-31 20:54:59,1.0,-1.0,762.0
2009-08-31 21:00:00,1.0,-1.0,760.8
2009-08-31 21:04:59,1.0,1.0,759.9
2009-08-31 21:09:59,1.0,-1.0,760.1
2009-08-31 21:14:59,-1.0,-1.0,759.4
2009-08-31 21:19:59,-1.0,-1.0,759.3
2009-08-31 21:25:00,-1.0,1.0,758.7
2009-08-31 21:29:59,1.0,-1.0,759.2
2009-08-31 21:34:59,1.0,-1.0,759.0
2009-08-31 21:39:59,-1.0,1.0,758.4
2009-08-31 21:45:00,-1.0,-1.0,758.8
2009-08-31 21:49:59,1.0,-1.0,757.8
2009-08-31 21:54:59,-1.0,-1.0,757.0
2009-08-31 21:59:59,-1.0,1.0,755.0
2009-08-31 22:04:59,-1.0,1.0,756.8
2009-08-31 22:10:00,1.0,1.0,757.5
2009-09-03 00:00:00,1.0,-1.0,757.8
2009-09-03 00:04:59,1.0,0.0,756.6
2009-09-03 00:09:59,-1.0,-1.0,756.6
2009-09-03 00:14:59,1.0,0.0,755.9
2009-09-03 00:19:59,-1.0,0.0,755.9
2009-09-03 00:25:00,-1.0,0.0,755.9
2009-09-03 00:29:59,-1.0,0.0,755.9
2009-09-03 00:34:59,-1.0,0.0,755.9
2009-09-03 00:39:59,-1.0,0.0,755.9
2009-09-03 00:45:00,1.0,0.0,755.9
2009-09-03 00:49:59,1.0,0.0,755.9
2009-09-03 00:54:59,0.0,0.0,755.9
2009-09-03 00:59:59,1.0,0.0,755.9
2009-09-03 01:04:59,1.0,0.0,755.9
2009-09-03 01:10:00,1.0,0.0,755.9
2009-09-03 01:14:59,0.0,0.0,755.9
2009-09-03 01:19:59,0.0,0.0,755.9
2009-09-03 01:24:59,0.0,0.0,755.9
2009-09-03 01:30:00,0.0,0.0,755.9
2009-09-03 01:34:59,0.0,0.0,755.9
2009-09-03 01:39:59,0.0,0.0,755.9
2009-09-03 01:44:59,0.0,1.0,755.9
