,y_pred,y_test,price
2004-08-26 05:49:59,0.0,0.0,2.1924
2004-08-26 05:54:59,0.0,1.0,2.1924
2004-08-26 06:00:00,0.0,0.0,2.1962
2004-08-26 06:04:59,0.0,0.0,2.1962
2004-08-26 06:09:59,0.0,0.0,2.1964
2004-08-26 06:14:59,0.0,0.0,2.1964
2004-08-26 06:19:59,0.0,0.0,2.1964
2004-08-26 06:25:00,0.0,0.0,2.1964
2004-08-26 06:29:59,0.0,0.0,2.1964
2004-08-26 06:34:59,0.0,0.0,2.1964
2004-08-26 06:39:59,0.0,0.0,2.1964
2004-08-26 06:45:00,0.0,0.0,2.1964
2004-08-26 06:49:59,0.0,0.0,2.1964
2004-08-26 06:54:59,0.0,0.0,2.1964
2004-08-26 06:59:59,0.0,0.0,2.1964
2004-08-26 07:04:59,0.0,0.0,2.1964
2004-08-26 07:10:00,0.0,0.0,2.1964
2004-08-26 07:14:59,0.0,0.0,2.1964
2004-08-26 07:19:59,0.0,0.0,2.1964
2004-08-26 07:24:59,0.0,0.0,2.1964
2004-08-26 07:30:00,0.0,0.0,2.1964
2004-08-26 07:34:59,0.0,0.0,2.1964
2004-08-26 07:39:59,0.0,0.0,2.1964
2004-08-26 07:44:59,0.0,0.0,2.1964
2004-08-26 07:49:59,0.0,0.0,2.1964
2004-08-26 07:55:00,0.0,0.0,2.1964
2004-08-26 07:59:59,0.0,0.0,2.1964
2004-08-26 08:04:59,0.0,0.0,2.1964
2004-08-26 08:09:59,0.0,0.0,2.1964
2004-08-26 08:15:00,0.0,0.0,2.1964
2004-08-26 08:19:59,0.0,0.0,2.1964
2004-08-26 08:24:59,0.0,0.0,2.1964
2004-08-26 08:29:59,0.0,0.0,2.1964
2004-08-26 08:34:59,1.0,0.0,2.1964
2004-08-26 08:40:00,1.0,0.0,2.1964
2004-08-26 08:44:59,1.0,0.0,2.1964
2004-08-26 08:49:59,1.0,0.0,2.1964
2004-08-26 08:54:59,0.0,0.0,2.1964
2004-08-26 09:00:00,0.0,0.0,2.1964
2004-08-26 09:04:59,0.0,0.0,2.1964
2004-08-26 09:09:59,0.0,0.0,2.1964
2004-08-26 09:14:59,0.0,0.0,2.1964
2004-08-26 09:19:59,0.0,0.0,2.1964
2004-08-26 09:25:00,0.0,0.0,2.1964
2004-08-26 09:29:59,0.0,0.0,2.1964
2004-08-26 09:34:59,0.0,0.0,2.1964
2004-08-26 09:39:59,0.0,0.0,2.1964
2004-08-26 09:45:00,0.0,0.0,2.1964
2004-08-26 09:49:59,0.0,0.0,2.1964
2004-08-26 09:54:59,0.0,0.0,2.1964
2004-08-26 09:59:59,0.0,0.0,2.1964
2004-08-26 10:04:59,0.0,0.0,2.1964
2004-08-26 10:10:00,0.0,0.0,2.1964
2004-08-26 10:14:59,0.0,0.0,2.1964
2004-08-26 10:19:59,0.0,0.0,2.1964
2004-08-26 10:24:59,0.0,0.0,2.1964
2004-08-26 10:30:00,0.0,0.0,2.1964
2004-08-26 10:34:59,0.0,0.0,2.1964
2004-08-26 10:39:59,0.0,0.0,2.1964
