,price,y_pred,y_test
2002-06-28 18:04:59,0.6192,-1.0,1.0
2002-06-28 18:09:59,0.6194,-1.0,0.0
2002-06-28 18:14:59,0.6194,-1.0,-1.0
2002-06-28 18:19:59,0.6193,-1.0,-1.0
2002-06-28 18:25:00,0.6191,-1.0,1.0
2002-06-28 18:29:59,0.6193,-1.0,-1.0
2002-06-28 18:34:59,0.6189,-1.0,1.0
2002-06-28 18:39:59,0.6191,-1.0,0.0
2002-06-28 18:45:00,0.6191,-1.0,1.0
2002-06-28 18:49:59,0.6194,-1.0,1.0
2002-06-28 18:54:59,0.6199,-1.0,-1.0
2002-06-28 18:59:59,0.6198,-1.0,1.0
2002-06-28 19:04:59,0.6199,-1.0,-1.0
2002-06-28 19:10:00,0.6197,-1.0,0.0
2002-06-28 19:14:59,0.6197,-1.0,-1.0
2002-06-28 19:19:59,0.6193,-1.0,0.0
2002-06-28 19:24:59,0.6193,-1.0,0.0
2002-06-28 19:30:00,0.6193,-1.0,0.0
2002-06-28 19:34:59,0.6193,-1.0,-1.0
2002-06-28 19:39:59,0.6192,-1.0,1.0
2002-06-28 19:44:59,0.6194,-1.0,-1.0
2002-06-28 19:49:59,0.6193,-1.0,-1.0
2002-06-28 19:55:00,0.6192,-1.0,1.0
2002-06-28 19:59:59,0.6194,-1.0,-1.0
2002-06-28 20:04:59,0.6192,-1.0,1.0
2002-06-28 20:09:59,0.6193,-1.0,-1.0
2002-06-28 20:15:00,0.6191,1.0,1.0
2002-06-28 20:19:59,0.6192,1.0,0.0
2002-06-28 20:24:59,0.6192,1.0,-1.0
2002-06-28 20:29:59,0.619,1.0,1.0
2002-06-28 20:34:59,0.6192,1.0,-1.0
2002-06-28 20:40:00,0.6191,-1.0,-1.0
2002-06-28 20:44:59,0.619,-1.0,-1.0
2002-06-28 20:49:59,0.6188,-1.0,1.0
2002-06-28 20:54:59,0.6189,-1.0,1.0
2002-06-29 14:19:59,0.6205,-1.0,1.0
2002-06-29 14:24:59,0.6207,-1.0,-1.0
2002-06-29 14:29:59,0.6205,-1.0,0.0
2002-06-29 14:34:59,0.6205,-1.0,-1.0
2002-06-29 14:40:00,0.6203,-1.0,1.0
2002-06-29 14:44:59,0.6205,-1.0,-1.0
2002-06-29 14:49:59,0.6201,-1.0,1.0
2002-06-29 14:54:59,0.6202,-1.0,1.0
2002-06-29 15:00:00,0.6204,-1.0,0.0
2002-06-29 15:04:59,0.6204,-1.0,1.0
2002-06-29 15:09:59,0.6205,-1.0,1.0
2002-06-29 15:14:59,0.6206,1.0,-1.0
2002-06-29 15:19:59,0.6202,-1.0,-1.0
2002-06-29 15:25:00,0.6201,-1.0,1.0
2002-06-29 15:29:59,0.6204,-1.0,0.0
2002-06-29 15:34:59,0.6204,-1.0,-1.0
2002-06-29 15:39:59,0.6203,-1.0,1.0
2002-06-29 15:45:00,0.6205,-1.0,-1.0
2002-06-29 15:49:59,0.6193,-1.0,1.0
2002-06-29 15:54:59,0.6197,-1.0,0.0
2002-06-29 15:59:59,0.6197,-1.0,-1.0
2002-06-29 16:04:59,0.6189,-1.0,0.0
2002-06-29 16:10:00,0.6189,1.0,1.0
2002-06-29 16:14:59,0.619,1.0,-1.0
2002-06-29 16:19:59,0.6187,1.0,1.0
2002-06-29 16:24:59,0.6188,1.0,-1.0
2002-06-29 16:30:00,0.6186,1.0,1.0
2002-06-29 16:34:59,0.619,1.0,-1.0
2002-06-29 16:39:59,0.6188,1.0,1.0
2002-06-29 16:44:59,0.619,1.0,-1.0
2002-06-29 16:49:59,0.6187,1.0,1.0
2002-06-29 16:55:00,0.6188,1.0,1.0
2002-06-29 16:59:59,0.6193,1.0,0.0
2002-06-29 17:04:59,0.6193,1.0,0.0
