,y_pred,y_test,price
2002-01-10 15:14:59,-1.0,1.0,1.093
2002-01-10 15:19:59,-1.0,1.0,1.0934
2002-01-10 15:25:00,-1.0,-1.0,1.0936
2002-01-10 15:29:59,-1.0,0.0,1.0934
2002-01-10 15:34:59,-1.0,1.0,1.0933
2002-01-10 15:39:59,-1.0,0.0,1.0942
2002-01-10 15:45:00,-1.0,-1.0,1.0943
2002-01-10 15:49:59,-1.0,1.0,1.0941
2002-01-10 15:54:59,-1.0,-1.0,1.0943
2002-01-10 15:59:59,-1.0,1.0,1.0938
2002-01-10 16:04:59,-1.0,1.0,1.094
2002-01-10 16:10:00,-1.0,-1.0,1.0943
2002-01-10 16:14:59,-1.0,0.0,1.0939
2002-01-10 16:19:59,-1.0,0.0,1.0938
2002-01-10 16:24:59,-1.0,1.0,1.0939
2002-01-10 16:30:00,-1.0,0.0,1.0942
2002-01-10 16:34:59,-1.0,-1.0,1.0943
2002-01-10 16:39:59,-1.0,0.0,1.0941
2002-01-10 16:44:59,-1.0,1.0,1.0942
2002-01-10 16:49:59,-1.0,-1.0,1.0945
2002-01-10 16:55:00,-1.0,0.0,1.0942
2002-01-10 16:59:59,-1.0,0.0,1.0943
2002-01-10 17:04:59,-1.0,1.0,1.0942
2002-01-10 17:09:59,-1.0,0.0,1.0944
2002-01-10 17:15:00,-1.0,1.0,1.0944
2002-01-10 17:19:59,1.0,1.0,1.0947
2002-01-10 17:24:59,-1.0,1.0,1.0951
2002-01-10 17:29:59,-1.0,-1.0,1.0961
2002-01-10 17:34:59,-1.0,0.0,1.0957
2002-01-10 17:40:00,0.0,1.0,1.0958
2002-01-10 17:44:59,0.0,0.0,1.096
2002-01-10 17:49:59,0.0,-1.0,1.096
2002-01-10 17:54:59,-1.0,1.0,1.0955
2002-01-10 18:00:00,-1.0,1.0,1.0959
2002-01-10 18:04:59,-1.0,0.0,1.0961
2002-01-10 18:09:59,1.0,-1.0,1.0962
2002-01-10 18:14:59,1.0,1.0,1.0959
2002-01-10 18:19:59,1.0,0.0,1.0961
2002-01-10 18:25:00,1.0,0.0,1.096
2002-01-10 18:29:59,1.0,1.0,1.096
2002-01-10 18:34:59,-1.0,1.0,1.0963
2002-01-10 18:39:59,-1.0,1.0,1.0973
2002-01-10 18:45:00,-1.0,-1.0,1.0976
2002-01-10 18:49:59,1.0,1.0,1.097
2002-01-10 18:54:59,-1.0,0.0,1.0974
2002-01-10 18:59:59,-1.0,-1.0,1.0974
2002-01-10 19:04:59,-1.0,-1.0,1.0969
2002-01-10 19:10:00,-1.0,-1.0,1.0966
2002-01-10 19:14:59,-1.0,0.0,1.0964
2002-01-10 19:19:59,-1.0,0.0,1.0964
2002-01-10 19:24:59,-1.0,1.0,1.0964
2002-01-10 19:30:00,-1.0,1.0,1.0968
2002-01-10 19:34:59,-1.0,0.0,1.097
2002-01-10 19:39:59,-1.0,-1.0,1.097
2002-01-10 19:44:59,1.0,1.0,1.0968
2002-01-10 19:49:59,1.0,1.0,1.0971
2002-01-10 19:55:00,0.0,1.0,1.0974
2002-01-10 19:59:59,-1.0,-1.0,1.0976
2002-01-10 20:04:59,-1.0,1.0,1.0971
2002-01-10 20:09:59,1.0,-1.0,1.0974
2002-01-10 20:15:00,-1.0,-1.0,1.0971
2002-01-10 20:19:59,-1.0,0.0,1.0965
2002-01-10 20:24:59,-1.0,1.0,1.0964
2002-01-10 20:29:59,-1.0,-1.0,1.0969
2002-01-10 20:34:59,-1.0,1.0,1.0967
2002-01-10 20:40:00,-1.0,1.0,1.0974
2002-01-10 20:44:59,1.0,-1.0,1.0977
2002-01-10 20:49:59,1.0,0.0,1.0975
2002-01-10 20:54:59,0.0,-1.0,1.0976
2002-01-11 14:19:59,1.0,1.0,1.0968
2002-01-11 14:24:59,1.0,1.0,1.0973
2002-01-11 14:29:59,-1.0,-1.0,1.0976
2002-01-11 14:34:59,-1.0,0.0,1.0974
