,price,y_pred,y_test
2004-09-16 08:09:59,86.61,1.0,1.0
2004-09-16 08:15:00,86.62,1.0,-1.0
2004-09-16 08:19:59,86.56,1.0,0.0
2004-09-16 08:24:59,86.56,1.0,1.0
2004-09-16 08:29:59,86.57,-1.0,0.0
2004-09-16 08:34:59,86.57,-1.0,1.0
2004-09-16 08:40:00,86.6,-1.0,-1.0
2004-09-16 08:44:59,86.57,-1.0,0.0
2004-09-16 08:49:59,86.57,-1.0,0.0
2004-09-16 08:54:59,86.57,1.0,1.0
2004-09-16 09:00:00,86.59,-1.0,1.0
2004-09-16 09:04:59,86.61,-1.0,-1.0
2004-09-16 09:09:59,86.6,-1.0,1.0
2004-09-16 09:14:59,86.62,-1.0,1.0
2004-09-16 09:19:59,86.63,-1.0,1.0
2004-09-16 09:25:00,86.66,-1.0,1.0
2004-09-16 09:29:59,86.68,1.0,-1.0
2004-09-16 09:34:59,86.66,1.0,1.0
2004-09-16 09:39:59,86.68,1.0,-1.0
2004-09-16 09:45:00,86.65,1.0,0.0
2004-09-16 09:49:59,86.65,1.0,1.0
2004-09-16 09:54:59,86.66,1.0,-1.0
2004-09-16 09:59:59,86.62,1.0,-1.0
2004-09-16 10:04:59,86.59,1.0,-1.0
2004-09-16 10:10:00,86.55,1.0,-1.0
2004-09-16 10:14:59,86.54,1.0,-1.0
2004-09-16 10:19:59,86.53,-1.0,1.0
2004-09-16 10:24:59,86.54,-1.0,-1.0
2004-09-16 10:30:00,86.48,-1.0,-1.0
2004-09-16 10:34:59,86.46,-1.0,1.0
2004-09-16 10:39:59,86.47,-1.0,1.0
2004-09-16 10:44:59,86.5,-1.0,-1.0
2004-09-16 10:49:59,86.48,-1.0,1.0
2004-09-16 10:55:00,86.5,-1.0,-1.0
2004-09-16 10:59:59,86.49,-1.0,-1.0
2004-09-16 11:04:59,86.45,-1.0,1.0
2004-09-16 11:09:59,86.47,-1.0,1.0
2004-09-16 11:15:00,86.52,-1.0,-1.0
2004-09-16 11:19:59,86.5,-1.0,-1.0
2004-09-16 11:24:59,86.49,1.0,1.0
2004-09-16 11:29:59,86.5,-1.0,1.0
2004-09-16 11:34:59,86.53,-1.0,-1.0
2004-09-16 11:40:00,86.51,1.0,-1.0
2004-09-16 11:44:59,86.46,1.0,-1.0
2004-09-16 11:49:59,86.45,1.0,-1.0
2004-09-16 11:54:59,86.44,1.0,0.0
2004-09-16 12:00:00,86.44,1.0,0.0
2004-09-16 12:04:59,86.44,-1.0,1.0
2004-09-16 12:09:59,86.47,-1.0,1.0
2004-09-16 12:14:59,86.48,-1.0,1.0
2004-09-16 12:19:59,86.49,-1.0,0.0
2004-09-16 12:25:00,86.49,-1.0,1.0
2004-09-16 12:29:59,86.52,1.0,-1.0
2004-09-16 12:34:59,86.51,1.0,-1.0
2004-09-16 12:39:59,86.5,-1.0,1.0
2004-09-16 12:45:00,86.51,1.0,-1.0
2004-09-16 12:49:59,86.5,-1.0,-1.0
2004-09-16 12:54:59,86.49,1.0,0.0
2004-09-16 12:59:59,86.49,1.0,0.0
2004-09-16 13:04:59,86.49,1.0,0.0
2004-09-16 13:10:00,86.49,1.0,0.0
2004-09-16 13:14:59,86.49,1.0,0.0
2004-09-16 13:19:59,86.49,1.0,-1.0
2004-09-16 13:24:59,86.48,1.0,-1.0
2004-09-16 13:30:00,86.45,1.0,1.0
2004-09-16 13:34:59,86.49,1.0,-1.0
2004-09-16 13:39:59,86.47,1.0,1.0
2004-09-16 13:44:59,86.49,1.0,-1.0
2004-09-16 13:49:59,86.48,1.0,0.0
2004-09-16 13:55:00,86.48,1.0,1.0
2004-09-16 13:59:59,86.49,1.0,0.0
2004-09-16 14:04:59,86.49,1.0,1.0
2004-09-16 14:09:59,86.52,1.0,-1.0
2004-09-16 14:15:00,86.49,1.0,0.0
2004-09-16 14:19:59,86.49,1.0,-1.0
2004-09-16 14:24:59,86.46,1.0,1.0
2004-09-16 14:29:59,86.55,1.0,-1.0
2004-09-16 14:34:59,86.51,1.0,-1.0
2004-09-16 14:40:00,86.43,1.0,-1.0
