,y_pred,y_test,price
2005-05-26 02:15:00,0.0,-1.0,23.299
2005-05-26 02:19:59,0.0,0.0,23.293
2005-05-26 02:24:59,0.0,0.0,23.293
2005-05-26 02:29:59,-1.0,0.0,23.293
2005-05-26 02:34:59,-1.0,0.0,23.293
2005-05-26 02:40:00,-1.0,-1.0,23.293
2005-05-26 02:44:59,-1.0,0.0,23.249
2005-05-26 02:49:59,-1.0,-1.0,23.249
2005-05-26 02:54:59,0.0,1.0,23.23
2005-05-26 03:00:00,0.0,0.0,23.264
2005-05-26 03:04:59,0.0,0.0,23.264
2005-05-26 03:09:59,0.0,0.0,23.264
2005-05-26 03:14:59,0.0,0.0,23.264
2005-05-26 03:19:59,0.0,0.0,23.264
2005-05-26 03:25:00,0.0,0.0,23.264
2005-05-26 03:29:59,0.0,0.0,23.264
2005-05-26 03:34:59,0.0,0.0,23.264
2005-05-26 03:39:59,0.0,0.0,23.264
2005-05-26 03:45:00,0.0,0.0,23.264
2005-05-26 03:49:59,0.0,0.0,23.264
2005-05-26 03:54:59,0.0,-1.0,23.264
2005-05-26 03:59:59,0.0,0.0,23.234
2005-05-26 04:04:59,0.0,0.0,23.234
2005-05-26 04:10:00,0.0,0.0,23.234
2005-05-26 04:14:59,0.0,0.0,23.234
2005-05-26 04:19:59,0.0,1.0,23.234
2005-05-26 04:24:59,0.0,0.0,23.244
2005-05-26 04:30:00,0.0,0.0,23.244
2005-05-26 04:34:59,0.0,0.0,23.244
2005-05-26 04:39:59,0.0,0.0,23.244
2005-05-26 04:44:59,0.0,0.0,23.244
2005-05-26 04:49:59,-1.0,0.0,23.244
2005-05-26 04:55:00,0.0,0.0,23.244
2005-05-26 04:59:59,0.0,0.0,23.244
2005-05-26 05:04:59,0.0,0.0,23.244
2005-05-26 05:09:59,0.0,0.0,23.244
2005-05-26 05:15:00,0.0,0.0,23.244
2005-05-26 05:19:59,-1.0,0.0,23.244
2005-05-26 05:24:59,-1.0,0.0,23.244
2005-05-26 05:29:59,-1.0,0.0,23.244
2005-05-26 05:34:59,-1.0,0.0,23.244
2005-05-26 05:40:00,0.0,0.0,23.244
2005-05-26 05:44:59,0.0,0.0,23.244
2005-05-26 05:49:59,0.0,0.0,23.244
2005-05-26 05:54:59,0.0,0.0,23.244
2005-05-26 06:00:00,-1.0,0.0,23.244
2005-05-26 06:04:59,-1.0,0.0,23.244
2005-05-26 06:09:59,-1.0,0.0,23.244
2005-05-26 06:14:59,-1.0,0.0,23.244
2005-05-26 06:19:59,-1.0,-1.0,23.244
2005-05-26 06:25:00,-1.0,0.0,23.237
2005-05-26 06:29:59,-1.0,0.0,23.237
2005-05-26 06:34:59,-1.0,0.0,23.237
2005-05-26 06:39:59,0.0,-1.0,23.237
2005-05-26 06:45:00,0.0,0.0,23.234
2005-05-26 06:49:59,0.0,0.0,23.234
2005-05-26 06:54:59,-1.0,1.0,23.234
2005-05-26 06:59:59,-1.0,0.0,23.236
2005-05-26 07:04:59,-1.0,0.0,23.236
