,price,y_pred,y_test
2002-05-26 18:59:59,88.983,0.0,0.0
2002-05-26 19:04:59,88.983,0.0,1.0
2002-05-26 19:10:00,88.988,0.0,-1.0
2002-05-26 19:14:59,88.983,0.0,1.0
2002-05-26 19:19:59,88.988,0.0,0.0
2002-05-26 19:24:59,88.988,0.0,0.0
2002-05-26 19:30:00,88.988,0.0,0.0
2002-05-26 19:34:59,88.988,0.0,-1.0
2002-05-26 19:39:59,88.983,0.0,1.0
2002-05-26 19:44:59,88.988,0.0,0.0
2002-05-26 19:49:59,88.988,0.0,-1.0
2002-05-26 19:55:00,88.983,0.0,0.0
2002-05-26 19:59:59,88.983,0.0,-1.0
2002-05-26 20:04:59,88.978,0.0,-1.0
2002-05-26 20:09:59,88.968,0.0,-1.0
2002-05-26 20:15:00,88.948,0.0,0.0
2002-05-26 20:19:59,88.948,0.0,-1.0
2002-05-26 20:24:59,88.903,0.0,1.0
2002-05-26 20:29:59,88.923,0.0,0.0
2002-05-26 20:34:59,88.923,0.0,-1.0
2002-05-26 20:40:00,88.908,1.0,1.0
2002-05-26 20:44:59,88.913,1.0,0.0
2002-05-26 20:49:59,88.913,0.0,1.0
2002-05-26 20:54:59,88.933,0.0,1.0
2002-05-27 14:19:59,88.978,-1.0,0.0
2002-05-27 14:24:59,88.978,1.0,-1.0
2002-05-27 14:29:59,88.953,-1.0,1.0
2002-05-27 14:34:59,88.958,-1.0,1.0
2002-05-27 14:40:00,88.963,-1.0,-1.0
2002-05-27 14:44:59,88.958,0.0,0.0
2002-05-27 14:49:59,88.958,0.0,-1.0
2002-05-27 14:54:59,88.953,0.0,1.0
2002-05-27 15:00:00,88.958,-1.0,1.0
2002-05-27 15:04:59,88.973,-1.0,-1.0
2002-05-27 15:09:59,88.968,-1.0,0.0
2002-05-27 15:14:59,88.968,-1.0,-1.0
2002-05-27 15:19:59,88.953,-1.0,0.0
2002-05-27 15:25:00,88.953,-1.0,0.0
2002-05-27 15:29:59,88.953,0.0,-1.0
2002-05-27 15:34:59,88.948,0.0,-1.0
2002-05-27 15:39:59,88.938,0.0,1.0
2002-05-27 15:45:00,88.948,0.0,1.0
2002-05-27 15:49:59,88.953,-1.0,1.0
2002-05-27 15:54:59,88.958,-1.0,1.0
2002-05-27 15:59:59,88.983,0.0,1.0
2002-05-27 16:04:59,88.988,0.0,-1.0
2002-05-27 16:10:00,88.983,0.0,1.0
2002-05-27 16:14:59,88.988,-1.0,1.0
2002-05-27 16:19:59,88.993,-1.0,-1.0
2002-05-27 16:24:59,88.988,0.0,0.0
2002-05-27 16:30:00,88.988,-1.0,-1.0
2002-05-27 16:34:59,88.978,0.0,1.0
2002-05-27 16:39:59,88.983,-1.0,1.0
2002-05-27 16:44:59,88.988,-1.0,1.0
2002-05-27 16:49:59,88.993,0.0,-1.0
2002-05-27 16:55:00,88.983,0.0,0.0
2002-05-27 16:59:59,88.983,0.0,-1.0
2002-05-27 17:04:59,88.978,0.0,1.0
2002-05-27 17:09:59,88.983,0.0,0.0
2002-05-27 17:15:00,88.983,0.0,0.0
2002-05-27 17:19:59,88.983,-1.0,0.0
2002-05-27 17:24:59,88.983,-1.0,1.0
2002-05-27 17:29:59,88.988,-1.0,0.0
2002-05-27 17:34:59,88.988,-1.0,0.0
2002-05-27 17:40:00,88.988,-1.0,1.0
2002-05-27 17:44:59,88.993,-1.0,0.0
2002-05-27 17:49:59,88.993,0.0,0.0
2002-05-27 17:54:59,88.993,-1.0,1.0
2002-05-27 18:00:00,88.998,-1.0,1.0
2002-05-27 18:04:59,89.003,0.0,-1.0
2002-05-27 18:09:59,88.998,0.0,1.0
2002-05-27 18:14:59,89.003,0.0,-1.0
2002-05-27 18:19:59,88.998,-1.0,0.0
2002-05-27 18:25:00,88.998,-1.0,1.0
2002-05-27 18:29:59,89.003,0.0,-1.0
2002-05-27 18:34:59,88.998,-1.0,0.0
2002-05-27 18:39:59,88.998,-1.0,0.0
2002-05-27 18:45:00,88.998,-1.0,1.0
2002-05-27 18:49:59,89.003,-1.0,0.0
2002-05-27 18:54:59,89.003,-1.0,1.0
2002-05-31 14:19:59,89.028,-1.0,-1.0
2002-05-31 14:24:59,89.023,-1.0,0.0
2002-05-31 14:29:59,89.023,-1.0,0.0
2002-05-31 14:34:59,89.023,-1.0,1.0
2002-05-31 14:40:00,89.028,-1.0,0.0
2002-05-31 14:44:59,89.028,-1.0,0.0
2002-05-31 14:49:59,89.028,-1.0,0.0
2002-05-31 14:54:59,89.028,-1.0,0.0
2002-05-31 15:00:00,89.028,-1.0,0.0
2002-05-31 15:04:59,89.028,-1.0,0.0
2002-05-31 15:09:59,89.028,-1.0,0.0
2002-05-31 15:14:59,89.028,-1.0,-1.0
2002-05-31 15:19:59,89.023,-1.0,0.0
2002-05-31 15:25:00,89.023,-1.0,0.0
2002-05-31 15:29:59,89.023,-1.0,1.0
2002-05-31 15:34:59,89.028,-1.0,0.0
2002-05-31 15:39:59,89.028,-1.0,0.0
2002-05-31 15:45:00,89.028,-1.0,0.0
2002-05-31 15:49:59,89.028,-1.0,0.0
2002-05-31 15:54:59,89.028,-1.0,-1.0
2002-05-31 15:59:59,89.008,-1.0,1.0
2002-05-31 16:04:59,89.018,-1.0,0.0
2002-05-31 16:10:00,89.018,0.0,0.0
2002-05-31 16:14:59,89.018,-1.0,0.0
2002-05-31 16:19:59,89.018,0.0,1.0
2002-05-31 16:24:59,89.023,-1.0,-1.0
2002-05-31 16:30:00,89.018,0.0,1.0
2002-05-31 16:34:59,89.023,0.0,-1.0
2002-05-31 16:39:59,89.018,0.0,1.0
2002-05-31 16:44:59,89.023,-1.0,-1.0
2002-05-31 16:49:59,89.018,-1.0,0.0
2002-05-31 16:55:00,89.018,-1.0,0.0
2002-05-31 16:59:59,89.018,-1.0,0.0
2002-05-31 17:04:59,89.018,-1.0,0.0
2002-05-31 17:09:59,89.018,-1.0,0.0
2002-05-31 17:15:00,89.018,-1.0,1.0
2002-05-31 17:19:59,89.023,-1.0,0.0
2002-05-31 17:24:59,89.023,-1.0,0.0
2002-05-31 17:29:59,89.023,-1.0,-1.0
2002-05-31 17:34:59,89.018,-1.0,0.0
2002-05-31 17:40:00,89.018,-1.0,0.0
2002-05-31 17:44:59,89.018,-1.0,0.0
2002-05-31 17:49:59,89.018,0.0,0.0
2002-05-31 17:54:59,89.018,0.0,0.0
2002-05-31 18:00:00,89.018,0.0,0.0
2002-05-31 18:04:59,89.018,-1.0,0.0
2002-05-31 18:09:59,89.018,-1.0,0.0
2002-05-31 18:14:59,89.018,-1.0,1.0
2002-05-31 18:19:59,89.023,-1.0,0.0
2002-05-31 18:25:00,89.023,-1.0,0.0
2002-05-31 18:29:59,89.023,-1.0,0.0
2002-05-31 18:34:59,89.023,-1.0,0.0
2002-05-31 18:39:59,89.023,-1.0,0.0
2002-05-31 18:45:00,89.023,-1.0,0.0
2002-05-31 18:49:59,89.023,-1.0,0.0
2002-05-31 18:54:59,89.023,-1.0,-1.0
2002-05-31 18:59:59,89.018,-1.0,0.0
2002-05-31 19:04:59,89.018,-1.0,0.0
2002-05-31 19:10:00,89.018,-1.0,0.0
2002-05-31 19:14:59,89.018,0.0,0.0
2002-05-31 19:19:59,89.018,0.0,0.0
2002-05-31 19:24:59,89.018,1.0,0.0
2002-05-31 19:30:00,89.018,-1.0,0.0
2002-05-31 19:34:59,89.018,0.0,-1.0
2002-05-31 19:39:59,89.013,-1.0,1.0
2002-05-31 19:44:59,89.018,-1.0,0.0
