,price,y_pred,y_test
2003-12-13 19:04:59,95.41875,0.0,1.0
2003-12-13 19:10:00,95.434375,0.0,0.0
2003-12-13 19:14:59,95.434375,0.0,-1.0
2003-12-13 19:19:59,95.428125,0.0,0.0
2003-12-13 19:24:59,95.428125,0.0,0.0
2003-12-13 19:30:00,95.428125,0.0,0.0
2003-12-13 19:34:59,95.428125,0.0,1.0
2003-12-13 19:39:59,95.434375,0.0,0.0
2003-12-13 19:44:59,95.434375,0.0,0.0
2003-12-13 19:49:59,95.434375,0.0,1.0
2003-12-13 19:55:00,95.475,0.0,-1.0
2003-12-13 19:59:59,95.45,0.0,0.0
2003-12-13 20:04:59,95.45,0.0,0.0
2003-12-13 20:09:59,95.45,0.0,1.0
2003-12-13 20:15:00,95.475,0.0,-1.0
2003-12-13 20:19:59,95.465625,0.0,-1.0
2003-12-13 20:24:59,95.459375,0.0,-1.0
2003-12-13 20:29:59,95.45,0.0,0.0
2003-12-13 20:34:59,95.45,-1.0,1.0
2003-12-13 20:40:00,95.459375,-1.0,-1.0
2003-12-13 20:44:59,95.45,1.0,0.0
2003-12-13 20:49:59,95.45,0.0,-1.0
2003-12-13 20:54:59,95.44375,0.0,-1.0
2003-12-14 14:19:59,95.4125,-1.0,1.0
2003-12-14 14:24:59,95.428125,0.0,-1.0
2003-12-14 14:29:59,95.35625,0.0,1.0
2003-12-14 14:34:59,95.371875,0.0,0.0
2003-12-14 14:40:00,95.371875,0.0,0.0
2003-12-14 14:44:59,95.371875,0.0,-1.0
2003-12-14 14:49:59,95.365625,0.0,1.0
2003-12-14 14:54:59,95.38125,1.0,-1.0
2003-12-14 15:00:00,95.371875,1.0,0.0
2003-12-14 15:04:59,95.371875,1.0,0.0
2003-12-14 15:09:59,95.371875,1.0,0.0
2003-12-14 15:14:59,95.371875,1.0,0.0
2003-12-14 15:19:59,95.371875,1.0,0.0
2003-12-14 15:25:00,95.371875,1.0,0.0
2003-12-14 15:29:59,95.371875,1.0,1.0
2003-12-14 15:34:59,95.38125,1.0,-1.0
2003-12-14 15:39:59,95.371875,-1.0,-1.0
2003-12-14 15:45:00,95.365625,0.0,1.0
