,price,y_pred,y_test
2004-09-13 18:49:59,91.68,-1.0,1.0
2004-09-13 18:54:59,91.7,-1.0,-1.0
2004-09-16 07:59:59,91.59,-1.0,-1.0
2004-09-16 08:04:59,91.57,-1.0,1.0
2004-09-16 08:09:59,91.58,-1.0,1.0
2004-09-16 08:15:00,91.59,-1.0,-1.0
2004-09-16 08:19:59,91.54,-1.0,1.0
2004-09-16 08:24:59,91.55,-1.0,1.0
2004-09-16 08:29:59,91.56,-1.0,-1.0
2004-09-16 08:34:59,91.55,-1.0,1.0
2004-09-16 08:40:00,91.57,-1.0,-1.0
2004-09-16 08:44:59,91.54,1.0,0.0
2004-09-16 08:49:59,91.54,1.0,0.0
2004-09-16 08:54:59,91.54,1.0,1.0
2004-09-16 09:00:00,91.56,1.0,0.0
2004-09-16 09:04:59,91.56,1.0,-1.0
2004-09-16 09:09:59,91.55,1.0,1.0
2004-09-16 09:14:59,91.56,1.0,0.0
2004-09-16 09:19:59,91.56,1.0,1.0
2004-09-16 09:25:00,91.58,1.0,1.0
2004-09-16 09:29:59,91.59,1.0,-1.0
2004-09-16 09:34:59,91.58,1.0,1.0
2004-09-16 09:39:59,91.59,1.0,-1.0
2004-09-16 09:45:00,91.58,1.0,0.0
2004-09-16 09:49:59,91.58,1.0,-1.0
2004-09-16 09:54:59,91.57,1.0,0.0
2004-09-16 09:59:59,91.57,1.0,-1.0
2004-09-16 10:04:59,91.54,1.0,-1.0
2004-09-16 10:10:00,91.52,1.0,-1.0
2004-09-16 10:14:59,91.51,1.0,-1.0
2004-09-16 10:19:59,91.5,1.0,-1.0
2004-09-16 10:24:59,91.49,1.0,-1.0
2004-09-16 10:30:00,91.47,1.0,-1.0
2004-09-16 10:34:59,91.46,1.0,1.0
2004-09-16 10:39:59,91.47,1.0,1.0
2004-09-16 10:44:59,91.5,1.0,-1.0
2004-09-16 10:49:59,91.49,1.0,0.0
2004-09-16 10:55:00,91.49,1.0,-1.0
2004-09-16 10:59:59,91.48,1.0,-1.0
2004-09-16 11:04:59,91.47,1.0,1.0
2004-09-16 11:09:59,91.49,1.0,1.0
2004-09-16 11:15:00,91.51,1.0,-1.0
2004-09-16 11:19:59,91.5,1.0,-1.0
2004-09-16 11:24:59,91.48,1.0,1.0
2004-09-16 11:29:59,91.49,-1.0,1.0
2004-09-16 11:34:59,91.51,1.0,-1.0
2004-09-16 11:40:00,91.49,1.0,-1.0
2004-09-16 11:44:59,91.47,1.0,-1.0
2004-09-16 11:49:59,91.46,1.0,-1.0
2004-09-16 11:54:59,91.44,1.0,1.0
2004-09-16 12:00:00,91.45,1.0,-1.0
2004-09-16 12:04:59,91.44,1.0,1.0
2004-09-16 12:09:59,91.46,1.0,1.0
2004-09-16 12:14:59,91.48,1.0,0.0
2004-09-16 12:19:59,91.48,1.0,1.0
2004-09-16 12:25:00,91.49,1.0,1.0
2004-09-16 12:29:59,91.5,1.0,-1.0
2004-09-16 12:34:59,91.49,1.0,-1.0
2004-09-16 12:39:59,91.48,1.0,1.0
2004-09-16 12:45:00,91.49,1.0,0.0
2004-09-16 12:49:59,91.49,1.0,-1.0
2004-09-16 12:54:59,91.48,1.0,0.0
2004-09-16 12:59:59,91.48,1.0,0.0
